latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
38.37873,-0.54481,299.2,0.44,0.46,2025-10-29,228,N,VIIRS,n,2.0NRT,284.09,1.68,N
38.92039,-9.01342,299.44,0.39,0.36,2025-10-29,228,N,VIIRS,n,2.0NRT,275.49,1.17,N
39.30946,9.1023,312.1,0.64,0.72,2025-10-29,228,N,VIIRS,n,2.0NRT,281.47,2.47,N
40.28989,-8.42045,298.95,0.39,0.36,2025-10-29,228,N,VIIRS,n,2.0NRT,284.81,0.89,N
43.43983,4.88129,295.46,0.61,0.54,2025-10-29,228,N,VIIRS,n,2.0NRT,281.15,1.22,N
33.06736,3.33171,295.01,0.48,0.65,2025-10-29,230,N,VIIRS,n,2.0NRT,280.04,0.57,N
33.1251,3.31658,305.46,0.48,0.64,2025-10-29,230,N,VIIRS,n,2.0NRT,272.97,1.1,N
33.12707,3.32194,296.17,0.48,0.64,2025-10-29,230,N,VIIRS,n,2.0NRT,272.92,0.88,N
33.1284,3.31699,300.66,0.48,0.64,2025-10-29,230,N,VIIRS,n,2.0NRT,273.34,0.88,N
35.51432,-5.85185,303.51,0.44,0.38,2025-10-29,230,N,VIIRS,n,2.0NRT,286.38,1.03,N
35.87975,4.44722,298.69,0.46,0.64,2025-10-29,230,N,VIIRS,n,2.0NRT,270.26,0.73,N
64.35725,-21.78514,316.29,0.39,0.36,2025-10-29,404,N,VIIRS,n,2.0NRT,271.84,1.57,N
48.36609,39.06594,327.08,0.66,0.73,2025-10-29,850,N,VIIRS,n,2.0NRT,281.81,3.71,D
52.5567,39.5741,330.66,0.45,0.63,2025-10-29,852,N,VIIRS,n,2.0NRT,281.86,3.52,D
33.0793,44.69779,338.93,0.52,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,311.53,9.33,D
33.1561,44.78869,338.66,0.52,0.42,2025-10-29,1026,N,VIIRS,n,2.0NRT,310.71,3.39,D
33.15995,44.78808,339.94,0.52,0.42,2025-10-29,1026,N,VIIRS,n,2.0NRT,308.18,4.15,D
33.21478,43.88326,332.78,0.48,0.4,2025-10-29,1026,N,VIIRS,n,2.0NRT,303.16,5.32,D
33.2223,44.77012,337.77,0.52,0.42,2025-10-29,1026,N,VIIRS,l,2.0NRT,310.27,12,D
33.32637,44.57386,336.47,0.52,0.41,2025-10-29,1026,N,VIIRS,l,2.0NRT,308.69,4.43,D
33.41838,43.69748,333.11,0.47,0.4,2025-10-29,1026,N,VIIRS,n,2.0NRT,304.82,2.14,D
33.97648,43.84459,345.11,0.49,0.4,2025-10-29,1026,N,VIIRS,n,2.0NRT,310.46,7.15,D
34.37462,36.8274,348.74,0.42,0.38,2025-10-29,1026,N,VIIRS,n,2.0NRT,299.67,3.67,D
34.37541,36.83192,348.13,0.42,0.38,2025-10-29,1026,N,VIIRS,n,2.0NRT,300.11,3.67,D
34.37951,43.49909,336.71,0.47,0.4,2025-10-29,1026,N,VIIRS,n,2.0NRT,307.86,3.12,D
34.62413,36.24128,332.41,0.44,0.38,2025-10-29,1026,N,VIIRS,n,2.0NRT,299.69,7.23,D
34.84723,43.52338,336.5,0.48,0.4,2025-10-29,1026,N,VIIRS,n,2.0NRT,307.72,5.76,D
34.84959,43.52575,347.48,0.48,0.4,2025-10-29,1026,N,VIIRS,n,2.0NRT,306.45,7.62,D
34.86267,44.02446,343.63,0.51,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,308.89,6.37,D
34.89528,43.80989,337.65,0.49,0.41,2025-10-29,1026,N,VIIRS,l,2.0NRT,309.45,32.64,D
34.8984,43.80381,341.35,0.49,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,309.73,13.27,D
35.02005,43.50156,341.78,0.48,0.4,2025-10-29,1026,N,VIIRS,n,2.0NRT,309.21,9.6,D
35.1217,44.82574,343.54,0.56,0.43,2025-10-29,1026,N,VIIRS,n,2.0NRT,310.14,19.12,D
35.24563,44.43354,338.37,0.53,0.42,2025-10-29,1026,N,VIIRS,l,2.0NRT,311.71,9.46,D
35.2486,40.2667,332.96,0.39,0.36,2025-10-29,1026,N,VIIRS,n,2.0NRT,301.76,2.24,D
35.62995,44.00805,340.33,0.51,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,314.18,38.03,D
35.66281,43.96649,345.89,0.51,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,308.34,10.71,D
35.6837,43.87637,337.09,0.51,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,299.5,49.66,D
35.68749,43.87571,348.69,0.51,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,294.2,12.76,D
35.72572,44.0431,336.94,0.52,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,303.94,7.04,D
35.773,43.99748,341.17,0.52,0.41,2025-10-29,1026,N,VIIRS,n,2.0NRT,304.3,5.83,D
35.43427,36.29041,338.81,0.42,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.02,5.06,D
35.47252,40.10566,332.91,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,305.34,2.04,D
36.09653,38.86711,332.19,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.7,1.37,D
36.14191,40.81548,335.78,0.4,0.37,2025-10-29,1028,N,VIIRS,l,2.0NRT,305.9,0.88,D
36.32625,39.01783,331.02,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.56,1.22,D
36.71794,36.20004,339.18,0.42,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,299.64,4.89,D
36.73049,39.00335,333.46,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,303.13,4.42,D
36.93285,40.13648,331.21,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.79,16.04,D
36.93347,40.14091,367,0.4,0.37,2025-10-29,1028,N,VIIRS,l,2.0NRT,331.3,57.94,D
36.9362,40.13575,332.17,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,302.7,7.88,D
36.93682,40.14018,347.09,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,306.98,22.73,D
36.94699,40.18816,343.04,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.28,2.88,D
36.95432,40.19114,330.61,0.4,0.37,2025-10-29,1028,N,VIIRS,l,2.0NRT,301.04,15.68,D
36.95495,40.19559,342.01,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,309.95,15.68,D
36.9862,39.07958,332.72,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,302.81,2.77,D
36.98825,35.63241,336.45,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.46,1.4,D
36.9917,35.63145,343.55,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.4,2.14,D
36.99204,40.16463,333.62,0.4,0.37,2025-10-29,1028,N,VIIRS,l,2.0NRT,304.34,7.92,D
37.02275,35.62293,336.04,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.03,2.04,D
37.05689,37.11448,338.67,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,300.16,2.98,D
37.08295,41.27227,333.96,0.42,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,303.52,3.21,D
37.0894,35.00505,327.6,0.45,0.39,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.66,2.07,D
37.13926,38.86258,351.58,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.67,5.35,D
37.31916,36.7638,343.62,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,302.25,3.82,D
37.31998,37.01818,343.69,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,305.34,4.85,D
37.41497,41.09673,345.41,0.42,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,302.92,4.83,D
37.43184,36.99475,334.21,0.39,0.37,2025-10-29,1028,N,VIIRS,l,2.0NRT,304.29,3.27,D
37.43581,38.20168,337.67,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,308.72,3.68,D
37.46894,37.84905,340.29,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,302.27,1.81,D
37.47224,37.84826,336.03,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.76,1.81,D
37.47293,37.85258,337.01,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.16,3.24,D
37.47622,37.8518,342.49,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,299.3,2.89,D
37.47953,37.851,342.66,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,299.23,2.89,D
37.49689,36.93812,337.01,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,299.92,3.71,D
37.5285,37.79926,336.18,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.23,3.18,D
37.54842,39.12463,331.74,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.54,2.68,D
37.56294,37.25294,329.46,0.39,0.36,2025-10-29,1028,N,VIIRS,l,2.0NRT,301.19,1.83,D
37.58625,37.37445,333.92,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,302.95,4.06,D
37.64525,39.22962,333.4,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,302.53,1.89,D
37.65549,38.12758,345.12,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,302.65,7.14,D
37.6857,40.36212,336.45,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,300.91,4.17,D
37.69567,37.44293,340.86,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.96,3.31,D
37.70525,39.26551,330.11,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,300.84,1.24,D
37.71096,40.85936,341.9,0.41,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.45,3.54,D
37.72347,38.93308,339.97,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,303.04,3.84,D
37.73479,40.31412,333.95,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,300.47,2.44,D
37.7457,38.7164,334.77,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,303.13,2.86,D
37.75999,38.83436,333.95,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.48,2.94,D
37.77249,38.11407,331.69,0.38,0.36,2025-10-29,1028,N,VIIRS,l,2.0NRT,305.44,1.94,D
37.78089,40.4219,335.31,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,299.5,5.37,D
37.78344,38.81267,337.42,0.38,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,306.39,6.19,D
37.80014,38.38153,332.17,0.38,0.36,2025-10-29,1028,N,VIIRS,l,2.0NRT,302.66,0.95,D
37.82768,40.40427,336.81,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.6,2.89,D
37.88066,38.96094,337.16,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.54,3.46,D
37.90341,40.86657,339.26,0.42,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.81,2.34,D
37.90684,40.86585,337.76,0.42,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.79,2.32,D
37.92291,40.66942,330.22,0.41,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,304.07,2.3,D
37.96888,35.47104,337.54,0.42,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,293.64,3.16,D
37.96972,35.47581,336.54,0.42,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,294.58,3.16,D
37.98351,41.4032,333.6,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,298.52,4.93,D
37.98942,40.62327,331.43,0.41,0.37,2025-10-29,1028,N,VIIRS,l,2.0NRT,303.34,3.19,D
38.00913,41.46353,332.16,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,301.56,5.26,D
38.03425,29.54659,333.19,0.51,0.49,2025-10-29,1028,N,VIIRS,n,2.0NRT,297.5,4.88,D
38.08278,37.14696,326.54,0.39,0.36,2025-10-29,1028,N,VIIRS,l,2.0NRT,298.38,1.35,D
38.15063,29.71349,332.74,0.5,0.49,2025-10-29,1028,N,VIIRS,n,2.0NRT,298.4,3.52,D
38.23278,37.1871,333.66,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,298.27,10.7,D
38.23537,37.18182,325.22,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,294.3,15.82,D
38.23608,37.18623,333.06,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,294.19,10.7,D
38.23911,37.16246,332.19,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,296.46,1.8,D
38.24384,37.17041,337.28,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.01,3.11,D
38.24516,40.45417,331.51,0.41,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,299.69,1.99,D
38.24713,37.46748,336.62,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,292.87,1.64,D
38.25486,26.34094,351.88,0.37,0.58,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.43,5.2,D
38.25588,26.34484,342.96,0.37,0.58,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.94,5.2,D
38.25876,37.1987,330.81,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,299.54,6.37,D
38.25948,37.20311,331.71,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,296.33,6.37,D
38.27081,37.20934,326.94,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.06,3.08,D
38.2717,37.17233,346.82,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,309.75,38.4,D
38.27222,29.89349,335.72,0.48,0.48,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.71,2.23,D
38.27339,37.20407,344.67,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,297.9,3.08,D
38.27365,37.22697,344.28,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,296.9,5.91,D
38.27411,37.20848,325.51,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.22,3.08,D
38.27696,37.22611,347.65,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,298.17,5.91,D
38.28519,37.13766,346.33,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,292.91,7.68,D
38.31493,36.98232,337.47,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.57,4.64,D
38.3171,37.14327,342.75,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.98,2.54,D
38.38688,30.76607,336.15,0.43,0.46,2025-10-29,1028,N,VIIRS,n,2.0NRT,293.87,4.18,D
38.40421,35.37841,339.89,0.42,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,297.3,2.32,D
38.45327,38.41854,326.11,0.38,0.36,2025-10-29,1028,N,VIIRS,l,2.0NRT,297.02,1.66,D
38.55363,34.96991,338.44,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,289.13,2.29,D
38.55642,35.20693,334.58,0.42,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,296.42,5.81,D
38.63894,35.1193,337.67,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.67,4.44,D
38.6569,35.05853,340.59,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.52,3.17,D
38.66267,35.87072,336.19,0.41,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,293.88,1.94,D
38.66498,39.35685,329.74,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,294.55,2.78,D
38.67321,35.06883,347.09,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,296.69,10.89,D
38.67477,36.27349,341.95,0.4,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.67,18.68,D
38.68385,34.1147,341.28,0.46,0.39,2025-10-29,1028,N,VIIRS,n,2.0NRT,293.7,3.14,D
38.68739,34.11362,345.92,0.46,0.39,2025-10-29,1028,N,VIIRS,n,2.0NRT,293.36,3.14,D
38.69643,35.1787,336.1,0.42,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,296.3,1.45,D
38.71539,34.79583,338.4,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,295.38,1.86,D
38.74113,34.75665,344.67,0.44,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,297.41,2.61,D
38.75142,26.93732,329.49,0.33,0.55,2025-10-29,1028,N,VIIRS,n,2.0NRT,297.77,1.58,D
39.16557,35.50093,338,0.41,0.37,2025-10-29,1028,N,VIIRS,n,2.0NRT,289.74,2.87,D
39.27781,22.53523,336.34,0.53,0.67,2025-10-29,1028,N,VIIRS,n,2.0NRT,294.07,4.76,D
39.32663,22.32481,329.73,0.54,0.68,2025-10-29,1028,N,VIIRS,n,2.0NRT,294.47,3.06,D
39.34294,22.57176,329.34,0.53,0.67,2025-10-29,1028,N,VIIRS,n,2.0NRT,292.79,2.25,D
40.12675,34.30112,335.94,0.43,0.38,2025-10-29,1028,N,VIIRS,n,2.0NRT,292.83,3.04,D
40.42115,33.50701,336.89,0.46,0.39,2025-10-29,1028,N,VIIRS,n,2.0NRT,290.66,3.45,D
41.2432,36.46405,347.51,0.39,0.36,2025-10-29,1028,N,VIIRS,n,2.0NRT,296.2,8.03,D
39.48458,21.80579,331.83,0.57,0.69,2025-10-29,1030,N,VIIRS,n,2.0NRT,291.26,3.4,D
42.71621,24.17411,334.54,0.36,0.57,2025-10-29,1030,N,VIIRS,n,2.0NRT,290.52,3.14,D
45.25913,31.67298,336.08,0.45,0.39,2025-10-29,1030,N,VIIRS,n,2.0NRT,289.72,9.95,D
45.31248,38.01032,329.42,0.4,0.37,2025-10-29,1030,N,VIIRS,n,2.0NRT,289.35,1.75,D
45.35691,30.90339,329.6,0.47,0.4,2025-10-29,1030,N,VIIRS,n,2.0NRT,287.95,5.69,D
45.69983,34.37719,329.12,0.39,0.36,2025-10-29,1030,N,VIIRS,n,2.0NRT,289.44,5.67,D
46.33501,28.21132,331.71,0.57,0.43,2025-10-29,1030,N,VIIRS,n,2.0NRT,291.02,4.83,D
46.85071,39.58238,328.95,0.46,0.39,2025-10-29,1030,N,VIIRS,n,2.0NRT,286.41,2.02,D
46.86166,33.48559,329.01,0.39,0.36,2025-10-29,1030,N,VIIRS,n,2.0NRT,285.36,2.31,D
47.82038,40.84314,342.87,0.52,0.41,2025-10-29,1030,N,VIIRS,n,2.0NRT,290.72,16.55,D
47.86848,33.43349,331.93,0.39,0.36,2025-10-29,1030,N,VIIRS,n,2.0NRT,284.43,4.16,D
47.88028,35.18921,330.13,0.38,0.36,2025-10-29,1030,N,VIIRS,n,2.0NRT,285.52,2.31,D
48.63989,39.7592,325.21,0.48,0.4,2025-10-29,1030,N,VIIRS,n,2.0NRT,285.86,1.96,D
48.94292,37.96262,330.08,0.43,0.38,2025-10-29,1030,N,VIIRS,n,2.0NRT,283.72,1.77,D
48.27398,14.34116,339.43,0.63,0.72,2025-10-29,1032,N,VIIRS,n,2.0NRT,288.87,8.95,D
48.2768,14.33855,338.11,0.63,0.72,2025-10-29,1032,N,VIIRS,n,2.0NRT,288.53,6.5,D
49.67731,18.66606,341.77,0.38,0.59,2025-10-29,1032,N,VIIRS,n,2.0NRT,282.03,3.31,D
49.67874,18.66739,351.42,0.38,0.59,2025-10-29,1032,N,VIIRS,n,2.0NRT,283.01,5.7,D
50.87056,27.41179,329.89,0.49,0.4,2025-10-29,1032,N,VIIRS,n,2.0NRT,282.85,3.04,D
52.29108,39.13691,329.29,0.5,0.41,2025-10-29,1032,N,VIIRS,n,2.0NRT,279.46,2.71,D
52.53601,39.62963,326.72,0.53,0.42,2025-10-29,1032,N,VIIRS,n,2.0NRT,286.71,3.93,D
52.53653,39.62943,327.98,0.53,0.42,2025-10-29,1032,N,VIIRS,n,2.0NRT,286.27,3.8,D
56.36316,23.03921,332.54,0.51,0.41,2025-10-29,1034,N,VIIRS,n,2.0NRT,281.66,3.74,D
59.73372,31.96244,338.71,0.41,0.37,2025-10-29,1034,N,VIIRS,n,2.0NRT,280.27,6.12,D
59.73707,31.96076,337.26,0.41,0.37,2025-10-29,1034,N,VIIRS,n,2.0NRT,278.57,6.12,D
33.89288,12.60472,336.99,0.4,0.37,2025-10-29,1208,N,VIIRS,n,2.0NRT,293.79,2.74,D
35.5024,10.71916,336.66,0.43,0.38,2025-10-29,1208,N,VIIRS,n,2.0NRT,300.62,4.16,D
36.78517,15.03174,334.29,0.4,0.37,2025-10-29,1208,N,VIIRS,n,2.0NRT,299.17,7.13,D
37.22055,14.18724,335.76,0.39,0.36,2025-10-29,1208,N,VIIRS,n,2.0NRT,295.24,3.79,D
38.25446,26.34114,329.7,0.47,0.64,2025-10-29,1208,N,VIIRS,n,2.0NRT,293.93,2.87,D
38.2547,26.34692,326.8,0.47,0.64,2025-10-29,1208,N,VIIRS,n,2.0NRT,294.82,2.87,D
36.3772,6.88006,338.67,0.4,0.44,2025-10-29,1210,N,VIIRS,n,2.0NRT,294,3.87,D
36.86822,6.98019,331.53,0.39,0.44,2025-10-29,1210,N,VIIRS,n,2.0NRT,293.46,5.49,D
36.86865,6.98082,341.37,0.39,0.44,2025-10-29,1210,N,VIIRS,n,2.0NRT,292.22,5.9,D
36.86914,6.98465,342.91,0.39,0.44,2025-10-29,1210,N,VIIRS,n,2.0NRT,294.57,5.49,D
36.8696,6.98527,340.55,0.39,0.44,2025-10-29,1210,N,VIIRS,n,2.0NRT,291.85,5.9,D
37.38753,14.87351,339.38,0.4,0.37,2025-10-29,1210,N,VIIRS,n,2.0NRT,302.55,3.96,D
37.8084,13.53109,325.81,0.39,0.36,2025-10-29,1210,N,VIIRS,n,2.0NRT,297.43,1.16,D
37.82605,13.58088,333.7,0.39,0.36,2025-10-29,1210,N,VIIRS,n,2.0NRT,295.86,2.55,D
37.837,12.8518,331.22,0.38,0.36,2025-10-29,1210,N,VIIRS,n,2.0NRT,294.86,3.22,D
37.84414,13.59579,328.78,0.39,0.36,2025-10-29,1210,N,VIIRS,n,2.0NRT,298.8,1.68,D
37.9117,13.31978,327.5,0.38,0.36,2025-10-29,1210,N,VIIRS,n,2.0NRT,299,1.89,D
38.11396,14.96385,328.8,0.4,0.37,2025-10-29,1210,N,VIIRS,n,2.0NRT,294.01,2.1,D
38.14888,15.19571,326.4,0.41,0.37,2025-10-29,1210,N,VIIRS,n,2.0NRT,298.37,1.87,D
38.52296,22.97049,325.62,0.62,0.54,2025-10-29,1210,N,VIIRS,n,2.0NRT,294.8,2,D
38.52333,22.97126,325.52,0.62,0.54,2025-10-29,1210,N,VIIRS,n,2.0NRT,294.57,3.65,D
38.73044,16.48289,337.55,0.45,0.39,2025-10-29,1210,N,VIIRS,n,2.0NRT,292.9,5.2,D
39.3557,22.36856,336.39,0.59,0.52,2025-10-29,1210,N,VIIRS,n,2.0NRT,300.72,5.72,D
39.40986,22.50842,340.32,0.6,0.53,2025-10-29,1210,N,VIIRS,n,2.0NRT,298.69,10.44,D
39.57177,26.52341,333.4,0.49,0.65,2025-10-29,1210,N,VIIRS,n,2.0NRT,290.62,2.69,D
40.25886,18.26591,338.19,0.56,0.43,2025-10-29,1210,N,VIIRS,n,2.0NRT,296.06,6.64,D
40.74841,16.16024,332.38,0.46,0.39,2025-10-29,1210,N,VIIRS,n,2.0NRT,298.57,2.98,D
40.75758,16.17501,338.6,0.46,0.39,2025-10-29,1210,N,VIIRS,n,2.0NRT,296.64,4.12,D
41.06275,15.971,340.25,0.46,0.39,2025-10-29,1210,N,VIIRS,n,2.0NRT,300.46,4.18,D
41.06327,15.96958,339.74,0.46,0.39,2025-10-29,1210,N,VIIRS,n,2.0NRT,299.72,5.66,D
41.08705,24.2102,349.58,0.38,0.59,2025-10-29,1210,N,VIIRS,n,2.0NRT,295.64,4.23,D
41.27833,15.33176,342.08,0.44,0.38,2025-10-29,1210,N,VIIRS,n,2.0NRT,295.38,5.77,D
41.53673,14.79005,336.06,0.42,0.38,2025-10-29,1210,N,VIIRS,n,2.0NRT,294.03,3.8,D
42.03921,14.67082,328.88,0.43,0.38,2025-10-29,1210,N,VIIRS,n,2.0NRT,294.69,3.51,D
42.71424,24.17518,325.1,0.39,0.59,2025-10-29,1210,N,VIIRS,n,2.0NRT,291.35,2.77,D
44.24829,24.38964,336.61,0.41,0.61,2025-10-29,1210,N,VIIRS,n,2.0NRT,282.05,2.88,D
44.40594,11.34547,341.31,0.39,0.36,2025-10-29,1210,N,VIIRS,n,2.0NRT,289.05,3.23,D
44.59647,20.97556,329.81,0.56,0.51,2025-10-29,1210,N,VIIRS,n,2.0NRT,292.6,3.75,D
44.59771,20.97657,326.38,0.56,0.51,2025-10-29,1210,N,VIIRS,n,2.0NRT,292.32,3.06,D
48.27337,14.32591,331.77,0.48,0.4,2025-10-29,1212,N,VIIRS,n,2.0NRT,294.88,3.18,D
48.2748,14.33881,347.97,0.48,0.4,2025-10-29,1212,N,VIIRS,n,2.0NRT,298.23,11.1,D
51.17754,16.11169,338.37,0.4,0.44,2025-10-29,1212,N,VIIRS,n,2.0NRT,286.95,6.09,D
34.27956,-6.5739,335.45,0.51,0.41,2025-10-29,1350,N,VIIRS,n,2.0NRT,292.76,4.89,D
47.86654,35.15863,333.62,0.46,0.63,2025-10-29,2244,N,VIIRS,n,2.0NRT,279.67,3.22,N
47.86665,35.1523,296.3,0.46,0.63,2025-10-29,2244,N,VIIRS,n,2.0NRT,278.81,3.09,N
47.87011,35.16679,299.02,0.46,0.63,2025-10-29,2244,N,VIIRS,n,2.0NRT,277.57,1.38,N
47.87018,33.43346,296.64,0.55,0.68,2025-10-29,2244,N,VIIRS,n,2.0NRT,277.17,1.2,N
47.87024,35.16043,327.79,0.46,0.63,2025-10-29,2244,N,VIIRS,n,2.0NRT,280.94,2.69,N
47.87039,35.15406,298.92,0.46,0.63,2025-10-29,2244,N,VIIRS,n,2.0NRT,278.92,2.69,N
47.87238,35.1653,302.75,0.46,0.63,2025-10-29,2244,N,VIIRS,n,2.0NRT,278.23,1.36,N
47.98148,37.50151,299.29,0.36,0.57,2025-10-29,2244,N,VIIRS,n,2.0NRT,275.89,0.85,N
47.99228,37.96627,295.76,0.34,0.56,2025-10-29,2244,N,VIIRS,n,2.0NRT,276.68,0.44,N
48.00005,36.16923,302.06,0.41,0.61,2025-10-29,2244,N,VIIRS,n,2.0NRT,275.5,1,N
48.27068,37.28463,301.32,0.37,0.58,2025-10-29,2244,N,VIIRS,n,2.0NRT,275.34,0.86,N
48.53204,34.64597,317.87,0.49,0.65,2025-10-29,2244,N,VIIRS,n,2.0NRT,278.21,2.35,N
48.85191,31.21151,324.58,0.7,0.75,2025-10-29,2244,N,VIIRS,n,2.0NRT,275,15.86,N
48.85208,31.22143,357.83,0.69,0.75,2025-10-29,2244,N,VIIRS,n,2.0NRT,276.29,15.86,N
49.6989,37.60685,304.54,0.36,0.58,2025-10-29,2244,N,VIIRS,n,2.0NRT,276.35,0.77,N
39.58488,43.89905,298.05,0.45,0.39,2025-10-29,2246,N,VIIRS,n,2.0NRT,275.92,1.02,N
39.85528,44.73168,296.64,0.43,0.38,2025-10-29,2246,N,VIIRS,n,2.0NRT,281.25,0.78,N
